instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
11951106,46684,FINNIFTY2322117750PE,FINNIFTY,0.0,2023-02-21,17750.0,0.05,40,PE,NFO-OPT,NFO
11951362,46685,FINNIFTY2322117800CE,FINNIFTY,0.0,2023-02-21,17800.0,0.05,40,CE,NFO-OPT,NFO
11952642,46690,FINNIFTY2322117800PE,FINNIFTY,0.0,2023-02-21,17800.0,0.05,40,PE,NFO-OPT,NFO
11952898,46691,FINNIFTY2322117850CE,FINNIFTY,0.0,2023-02-21,17850.0,0.05,40,CE,NFO-OPT,NFO
11954178,46696,FINNIFTY2322117850PE,FINNIFTY,0.0,2023-02-21,17850.0,0.05,40,PE,NFO-OPT,NFO
11954946,46699,FINNIFTY2322117900CE,FINNIFTY,0.0,2023-02-21,17900.0,0.05,40,CE,NFO-OPT,NFO
11955714,46702,FINNIFTY2322117900PE,FINNIFTY,0.0,2023-02-21,17900.0,0.05,40,PE,NFO-OPT,NFO
11956738,46706,FINNIFTY2322117950CE,FINNIFTY,0.0,2023-02-21,17950.0,0.05,40,CE,NFO-OPT,NFO
11956994,46707,FINNIFTY2322117950PE,FINNIFTY,0.0,2023-02-21,17950.0,0.05,40,PE,NFO-OPT,NFO
11957250,46708,FINNIFTY2322118000CE,FINNIFTY,0.0,2023-02-21,18000.0,0.05,40,CE,NFO-OPT,NFO
11958530,46713,FINNIFTY2322118000PE,FINNIFTY,0.0,2023-02-21,18000.0,0.05,40,PE,NFO-OPT,NFO
11959298,46716,FINNIFTY2322118050CE,FINNIFTY,0.0,2023-02-21,18050.0,0.05,40,CE,NFO-OPT,NFO
11959554,46717,FINNIFTY2322118050PE,FINNIFTY,0.0,2023-02-21,18050.0,0.05,40,PE,NFO-OPT,NFO
11959810,46718,FINNIFTY2322118100CE,FINNIFTY,0.0,2023-02-21,18100.0,0.05,40,CE,NFO-OPT,NFO
11960066,46719,FINNIFTY2322118100PE,FINNIFTY,0.0,2023-02-21,18100.0,0.05,40,PE,NFO-OPT,NFO
11960322,46720,FINNIFTY2322118150CE,FINNIFTY,0.0,2023-02-21,18150.0,0.05,40,CE,NFO-OPT,NFO
11961090,46723,FINNIFTY2322118150PE,FINNIFTY,0.0,2023-02-21,18150.0,0.05,40,PE,NFO-OPT,NFO
11963138,46731,FINNIFTY2322118200CE,FINNIFTY,0.0,2023-02-21,18200.0,0.05,40,CE,NFO-OPT,NFO
11963394,46732,FINNIFTY2322118200PE,FINNIFTY,0.0,2023-02-21,18200.0,0.05,40,PE,NFO-OPT,NFO
11964930,46738,FINNIFTY2322118250CE,FINNIFTY,0.0,2023-02-21,18250.0,0.05,40,CE,NFO-OPT,NFO
11965186,46739,FINNIFTY2322118250PE,FINNIFTY,0.0,2023-02-21,18250.0,0.05,40,PE,NFO-OPT,NFO
11966466,46744,FINNIFTY2322118300CE,FINNIFTY,0.0,2023-02-21,18300.0,0.05,40,CE,NFO-OPT,NFO
11966722,46745,FINNIFTY2322118300PE,FINNIFTY,0.0,2023-02-21,18300.0,0.05,40,PE,NFO-OPT,NFO
11968002,46750,FINNIFTY2322118350CE,FINNIFTY,0.0,2023-02-21,18350.0,0.05,40,CE,NFO-OPT,NFO
11968258,46751,FINNIFTY2322118350PE,FINNIFTY,0.0,2023-02-21,18350.0,0.05,40,PE,NFO-OPT,NFO
11969282,46755,FINNIFTY2322118400CE,FINNIFTY,0.0,2023-02-21,18400.0,0.05,40,CE,NFO-OPT,NFO
11970562,46760,FINNIFTY2322118400PE,FINNIFTY,0.0,2023-02-21,18400.0,0.05,40,PE,NFO-OPT,NFO
11970818,46761,FINNIFTY2322118450CE,FINNIFTY,0.0,2023-02-21,18450.0,0.05,40,CE,NFO-OPT,NFO
11971074,46762,FINNIFTY2322118450PE,FINNIFTY,0.0,2023-02-21,18450.0,0.05,40,PE,NFO-OPT,NFO
11971330,46763,FINNIFTY2322118500CE,FINNIFTY,0.0,2023-02-21,18500.0,0.05,40,CE,NFO-OPT,NFO
11972354,46767,FINNIFTY2322118500PE,FINNIFTY,0.0,2023-02-21,18500.0,0.05,40,PE,NFO-OPT,NFO
11972610,46768,FINNIFTY2322118550CE,FINNIFTY,0.0,2023-02-21,18550.0,0.05,40,CE,NFO-OPT,NFO
11972866,46769,FINNIFTY2322118550PE,FINNIFTY,0.0,2023-02-21,18550.0,0.05,40,PE,NFO-OPT,NFO
11973122,46770,FINNIFTY2322118600CE,FINNIFTY,0.0,2023-02-21,18600.0,0.05,40,CE,NFO-OPT,NFO
11973378,46771,FINNIFTY2322118600PE,FINNIFTY,0.0,2023-02-21,18600.0,0.05,40,PE,NFO-OPT,NFO
11973634,46772,FINNIFTY2322118650CE,FINNIFTY,0.0,2023-02-21,18650.0,0.05,40,CE,NFO-OPT,NFO
11973890,46773,FINNIFTY2322118650PE,FINNIFTY,0.0,2023-02-21,18650.0,0.05,40,PE,NFO-OPT,NFO
11974146,46774,FINNIFTY2322118700CE,FINNIFTY,0.0,2023-02-21,18700.0,0.05,40,CE,NFO-OPT,NFO
11974402,46775,FINNIFTY2322118700PE,FINNIFTY,0.0,2023-02-21,18700.0,0.05,40,PE,NFO-OPT,NFO
11974658,46776,FINNIFTY2322118750CE,FINNIFTY,0.0,2023-02-21,18750.0,0.05,40,CE,NFO-OPT,NFO
11974914,46777,FINNIFTY2322118750PE,FINNIFTY,0.0,2023-02-21,18750.0,0.05,40,PE,NFO-OPT,NFO
11980034,46797,FINNIFTY2322118800CE,FINNIFTY,0.0,2023-02-21,18800.0,0.05,40,CE,NFO-OPT,NFO
11981058,46801,FINNIFTY2322118800PE,FINNIFTY,0.0,2023-02-21,18800.0,0.05,40,PE,NFO-OPT,NFO
11981314,46802,FINNIFTY2322118850CE,FINNIFTY,0.0,2023-02-21,18850.0,0.05,40,CE,NFO-OPT,NFO
11981570,46803,FINNIFTY2322118850PE,FINNIFTY,0.0,2023-02-21,18850.0,0.05,40,PE,NFO-OPT,NFO
11981826,46804,FINNIFTY2322118900CE,FINNIFTY,0.0,2023-02-21,18900.0,0.05,40,CE,NFO-OPT,NFO
11982082,46805,FINNIFTY2322118900PE,FINNIFTY,0.0,2023-02-21,18900.0,0.05,40,PE,NFO-OPT,NFO
11982338,46806,FINNIFTY2322118950CE,FINNIFTY,0.0,2023-02-21,18950.0,0.05,40,CE,NFO-OPT,NFO
11982594,46807,FINNIFTY2322118950PE,FINNIFTY,0.0,2023-02-21,18950.0,0.05,40,PE,NFO-OPT,NFO
11983362,46810,FINNIFTY2322119000CE,FINNIFTY,0.0,2023-02-21,19000.0,0.05,40,CE,NFO-OPT,NFO
11983618,46811,FINNIFTY2322119000PE,FINNIFTY,0.0,2023-02-21,19000.0,0.05,40,PE,NFO-OPT,NFO
11983874,46812,FINNIFTY2322119050CE,FINNIFTY,0.0,2023-02-21,19050.0,0.05,40,CE,NFO-OPT,NFO
11984130,46813,FINNIFTY2322119050PE,FINNIFTY,0.0,2023-02-21,19050.0,0.05,40,PE,NFO-OPT,NFO
11985154,46817,FINNIFTY2322119100CE,FINNIFTY,0.0,2023-02-21,19100.0,0.05,40,CE,NFO-OPT,NFO
11985410,46818,FINNIFTY2322119100PE,FINNIFTY,0.0,2023-02-21,19100.0,0.05,40,PE,NFO-OPT,NFO
11985666,46819,FINNIFTY2322119150CE,FINNIFTY,0.0,2023-02-21,19150.0,0.05,40,CE,NFO-OPT,NFO
11985922,46820,FINNIFTY2322119150PE,FINNIFTY,0.0,2023-02-21,19150.0,0.05,40,PE,NFO-OPT,NFO
11986178,46821,FINNIFTY2322119200CE,FINNIFTY,0.0,2023-02-21,19200.0,0.05,40,CE,NFO-OPT,NFO
11986434,46822,FINNIFTY2322119200PE,FINNIFTY,0.0,2023-02-21,19200.0,0.05,40,PE,NFO-OPT,NFO
11987714,46827,FINNIFTY2322119250CE,FINNIFTY,0.0,2023-02-21,19250.0,0.05,40,CE,NFO-OPT,NFO
11987970,46828,FINNIFTY2322119250PE,FINNIFTY,0.0,2023-02-21,19250.0,0.05,40,PE,NFO-OPT,NFO
11988226,46829,FINNIFTY2322119300CE,FINNIFTY,0.0,2023-02-21,19300.0,0.05,40,CE,NFO-OPT,NFO
11988738,46831,FINNIFTY2322119300PE,FINNIFTY,0.0,2023-02-21,19300.0,0.05,40,PE,NFO-OPT,NFO
11989762,46835,FINNIFTY2322119350CE,FINNIFTY,0.0,2023-02-21,19350.0,0.05,40,CE,NFO-OPT,NFO
11991042,46840,FINNIFTY2322119350PE,FINNIFTY,0.0,2023-02-21,19350.0,0.05,40,PE,NFO-OPT,NFO
11991298,46841,FINNIFTY2322119400CE,FINNIFTY,0.0,2023-02-21,19400.0,0.05,40,CE,NFO-OPT,NFO
11991554,46842,FINNIFTY2322119400PE,FINNIFTY,0.0,2023-02-21,19400.0,0.05,40,PE,NFO-OPT,NFO
11991810,46843,FINNIFTY2322119450CE,FINNIFTY,0.0,2023-02-21,19450.0,0.05,40,CE,NFO-OPT,NFO
11993090,46848,FINNIFTY2322119450PE,FINNIFTY,0.0,2023-02-21,19450.0,0.05,40,PE,NFO-OPT,NFO
11993346,46849,FINNIFTY2322119500CE,FINNIFTY,0.0,2023-02-21,19500.0,0.05,40,CE,NFO-OPT,NFO
11993602,46850,FINNIFTY2322119500PE,FINNIFTY,0.0,2023-02-21,19500.0,0.05,40,PE,NFO-OPT,NFO
11993858,46851,FINNIFTY2322119550CE,FINNIFTY,0.0,2023-02-21,19550.0,0.05,40,CE,NFO-OPT,NFO
11994114,46852,FINNIFTY2322119550PE,FINNIFTY,0.0,2023-02-21,19550.0,0.05,40,PE,NFO-OPT,NFO
11994370,46853,FINNIFTY2322119600CE,FINNIFTY,0.0,2023-02-21,19600.0,0.05,40,CE,NFO-OPT,NFO
11995138,46856,FINNIFTY2322119600PE,FINNIFTY,0.0,2023-02-21,19600.0,0.05,40,PE,NFO-OPT,NFO
11995394,46857,FINNIFTY2322119650CE,FINNIFTY,0.0,2023-02-21,19650.0,0.05,40,CE,NFO-OPT,NFO
11996162,46860,FINNIFTY2322119650PE,FINNIFTY,0.0,2023-02-21,19650.0,0.05,40,PE,NFO-OPT,NFO
11996418,46861,FINNIFTY2322119700CE,FINNIFTY,0.0,2023-02-21,19700.0,0.05,40,CE,NFO-OPT,NFO
11996930,46863,FINNIFTY2322119700PE,FINNIFTY,0.0,2023-02-21,19700.0,0.05,40,PE,NFO-OPT,NFO
11997186,46864,FINNIFTY2322119750CE,FINNIFTY,0.0,2023-02-21,19750.0,0.05,40,CE,NFO-OPT,NFO
11997698,46866,FINNIFTY2322119750PE,FINNIFTY,0.0,2023-02-21,19750.0,0.05,40,PE,NFO-OPT,NFO
11997954,46867,FINNIFTY2322119800CE,FINNIFTY,0.0,2023-02-21,19800.0,0.05,40,CE,NFO-OPT,NFO
11999234,46872,FINNIFTY2322119800PE,FINNIFTY,0.0,2023-02-21,19800.0,0.05,40,PE,NFO-OPT,NFO
11999490,46873,FINNIFTY2322119850CE,FINNIFTY,0.0,2023-02-21,19850.0,0.05,40,CE,NFO-OPT,NFO
12000514,46877,FINNIFTY2322119850PE,FINNIFTY,0.0,2023-02-21,19850.0,0.05,40,PE,NFO-OPT,NFO
12000770,46878,FINNIFTY2322119900CE,FINNIFTY,0.0,2023-02-21,19900.0,0.05,40,CE,NFO-OPT,NFO
12001026,46879,FINNIFTY2322119900PE,FINNIFTY,0.0,2023-02-21,19900.0,0.05,40,PE,NFO-OPT,NFO
12003330,46888,FINNIFTY2322120000CE,FINNIFTY,0.0,2023-02-21,20000.0,0.05,40,CE,NFO-OPT,NFO
12003586,46889,FINNIFTY2322120000PE,FINNIFTY,0.0,2023-02-21,20000.0,0.05,40,PE,NFO-OPT,NFO
12006402,46900,FINNIFTY2322120100CE,FINNIFTY,0.0,2023-02-21,20100.0,0.05,40,CE,NFO-OPT,NFO
12008450,46908,FINNIFTY2322120100PE,FINNIFTY,0.0,2023-02-21,20100.0,0.05,40,PE,NFO-OPT,NFO
12009218,46911,FINNIFTY2322120200CE,FINNIFTY,0.0,2023-02-21,20200.0,0.05,40,CE,NFO-OPT,NFO
12016386,46939,FINNIFTY2322120200PE,FINNIFTY,0.0,2023-02-21,20200.0,0.05,40,PE,NFO-OPT,NFO
12018946,46949,FINNIFTY2322120300CE,FINNIFTY,0.0,2023-02-21,20300.0,0.05,40,CE,NFO-OPT,NFO
12020226,46954,FINNIFTY2322120300PE,FINNIFTY,0.0,2023-02-21,20300.0,0.05,40,PE,NFO-OPT,NFO
12020994,46957,FINNIFTY2322120400CE,FINNIFTY,0.0,2023-02-21,20400.0,0.05,40,CE,NFO-OPT,NFO
12021250,46958,FINNIFTY2322120400PE,FINNIFTY,0.0,2023-02-21,20400.0,0.05,40,PE,NFO-OPT,NFO
12024578,46971,FINNIFTY2322120500CE,FINNIFTY,0.0,2023-02-21,20500.0,0.05,40,CE,NFO-OPT,NFO
12027138,46981,FINNIFTY2322120500PE,FINNIFTY,0.0,2023-02-21,20500.0,0.05,40,PE,NFO-OPT,NFO
12027906,46984,FINNIFTY2322120600CE,FINNIFTY,0.0,2023-02-21,20600.0,0.05,40,CE,NFO-OPT,NFO
12028162,46985,FINNIFTY2322120600PE,FINNIFTY,0.0,2023-02-21,20600.0,0.05,40,PE,NFO-OPT,NFO
12028418,46986,FINNIFTY2322120700CE,FINNIFTY,0.0,2023-02-21,20700.0,0.05,40,CE,NFO-OPT,NFO
12028674,46987,FINNIFTY2322120700PE,FINNIFTY,0.0,2023-02-21,20700.0,0.05,40,PE,NFO-OPT,NFO
12028930,46988,FINNIFTY2322120800CE,FINNIFTY,0.0,2023-02-21,20800.0,0.05,40,CE,NFO-OPT,NFO
12029698,46991,FINNIFTY2322120800PE,FINNIFTY,0.0,2023-02-21,20800.0,0.05,40,PE,NFO-OPT,NFO
12033026,47004,FINNIFTY2322120900CE,FINNIFTY,0.0,2023-02-21,20900.0,0.05,40,CE,NFO-OPT,NFO
12033282,47005,FINNIFTY2322120900PE,FINNIFTY,0.0,2023-02-21,20900.0,0.05,40,PE,NFO-OPT,NFO
